USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
907.00,1.3379,0.9741,0.6836,0.5683,0.6144,0.7046,0.6375,0.5599,0.6899,0.7906,0.7318,0.6773,0.7109,0.5557,0.5673,0.5064,0.6532,0.6427,0.5725,0.6165
908.00,1.3415,0.9801,0.6880,0.5737,0.6200,0.7091,0.6417,0.5638,0.6973,0.7969,0.7365,0.6802,0.7154,0.5611,0.5716,0.5141,0.6585,0.6495,0.5764,0.6221
909.00,1.3418,0.9840,0.6919,0.5756,0.6202,0.7111,0.6414,0.5671,0.7025,0.7999,0.7366,0.6814,0.7174,0.5649,0.5735,0.5164,0.6623,0.6518,0.5797,0.6243
910.00,1.3463,0.9868,0.6953,0.5808,0.6233,0.7145,0.6446,0.5705,0.7084,0.8038,0.7357,0.6850,0.7208,0.5698,0.5787,0.5209,0.6659,0.6549,0.5851,0.6280
911.00,1.3494,0.9889,0.6978,0.5836,0.6255,0.7153,0.6469,0.5751,0.7110,0.8051,0.7358,0.6875,0.7234,0.5699,0.5815,0.5216,0.6683,0.6554,0.5879,0.6319
912.00,1.3491,0.9879,0.7003,0.5842,0.6265,0.7168,0.6480,0.5770,0.7125,0.8057,0.7347,0.6861,0.7261,0.5706,0.5835,0.5219,0.6681,0.6566,0.5899,0.6329
913.00,1.3525,0.9914,0.7059,0.5874,0.6306,0.7232,0.6522,0.5809,0.7189,0.8099,0.7386,0.6889,0.7300,0.5725,0.5874,0.5285,0.6754,0.6608,0.5939,0.6371
914.00,1.3554,0.9949,0.7103,0.5930,0.6345,0.7255,0.6560,0.5843,0.7214,0.8148,0.7387,0.6907,0.7342,0.5782,0.5908,0.5323,0.6781,0.6649,0.5953,0.6386
915.00,1.3582,0.9984,0.7129,0.5957,0.6379,0.7282,0.6576,0.5862,0.7275,0.8200,0.7421,0.6940,0.7370,0.5840,0.5928,0.5360,0.6838,0.6685,0.6000,0.6416
916.00,1.3600,1.0023,0.7169,0.6005,0.6388,0.7310,0.6585,0.5907,0.7332,0.8232,0.7420,0.6981,0.7398,0.5873,0.5961,0.5390,0.6849,0.6695,0.6049,0.6466
917.00,1.3617,1.0038,0.7184,0.6030,0.6406,0.7316,0.6605,0.5942,0.7356,0.8244,0.7409,0.6968,0.7422,0.5881,0.6004,0.5395,0.6870,0.6715,0.6057,0.6494
918.00,1.3635,1.0038,0.7240,0.6041,0.6441,0.7329,0.6640,0.5975,0.7373,0.8262,0.7395,0.6995,0.7462,0.5907,0.6041,0.5419,0.6885,0.6729,0.6085,0.6507
919.00,1.3634,1.0066,0.7280,0.6074,0.6476,0.7387,0.6655,0.6024,0.7414,0.8302,0.7431,0.7001,0.7504,0.5918,0.6069,0.5471,0.6945,0.6767,0.6119,0.6543
920.00,1.3670,1.0106,0.7318,0.6115,0.6509,0.7419,0.6689,0.6048,0.7475,0.8341,0.7453,0.7004,0.7543,0.5958,0.6093,0.5508,0.6981,0.6812,0.6149,0.6576
921.00,1.3712,1.0150,0.7359,0.6159,0.6528,0.7456,0.6725,0.6091,0.7540,0.8400,0.7478,0.7058,0.7585,0.6016,0.6120,0.5547,0.7019,0.6845,0.6197,0.6612
922.00,1.3737,1.0177,0.7392,0.6205,0.6570,0.7462,0.6732,0.6115,0.7596,0.8442,0.7485,0.7074,0.7599,0.6046,0.6159,0.5567,0.7072,0.6868,0.6229,0.6661
923.00,1.3779,1.0201,0.7433,0.6240,0.6584,0.7501,0.6763,0.6152,0.7612,0.8461,0.7471,0.7108,0.7658,0.6075,0.6217,0.5616,0.7085,0.6882,0.6282,0.6695
924.00,1.3805,1.0211,0.7473,0.6272,0.6618,0.7542,0.6789,0.6212,0.7644,0.8489,0.7473,0.7117,0.7690,0.6096,0.6249,0.5635,0.7112,0.6918,0.6295,0.6711
925.00,1.3848,1.0261,0.7534,0.6311,0.6675,0.7604,0.6846,0.6250,0.7706,0.8542,0.7520,0.7148,0.7752,0.6149,0.6288,0.5684,0.7186,0.6977,0.6349,0.6753
926.00,1.3862,1.0305,0.7572,0.6354,0.6707,0.7642,0.6871,0.6284,0.7755,0.8596,0.7548,0.7154,0.7782,0.6190,0.6310,0.5743,0.7241,0.7011,0.6380,0.6798
927.00,1.3873,1.0334,0.7595,0.6376,0.6728,0.7663,0.6890,0.6306,0.7829,0.8624,0.7543,0.7173,0.7806,0.6214,0.6351,0.5767,0.7264,0.7030,0.6423,0.6821
928.00,1.3913,1.0366,0.7635,0.6427,0.6764,0.7683,0.6913,0.6348,0.7871,0.8655,0.7541,0.7219,0.7847,0.6270,0.6379,0.5799,0.7290,0.7055,0.6466,0.6866
929.00,1.3913,1.0363,0.7644,0.6448,0.6755,0.7678,0.6921,0.6379,0.7881,0.8672,0.7536,0.7215,0.7844,0.6258,0.6413,0.5798,0.7286,0.7050,0.6484,0.6887
930.00,1.3923,1.0374,0.7700,0.6469,0.6797,0.7706,0.6944,0.6403,0.7920,0.8686,0.7544,0.7230,0.7891,0.6279,0.6464,0.5827,0.7320,0.7082,0.6498,0.6921
931.00,1.3934,1.0415,0.7734,0.6489,0.6824,0.7734,0.6991,0.6440,0.7949,0.8739,0.7565,0.7230,0.7925,0.6321,0.6464,0.5842,0.7351,0.7111,0.6512,0.6943
932.00,1.3949,1.0440,0.7782,0.6534,0.6866,0.7788,0.6992,0.6468,0.8011,0.8777,0.7565,0.7258,0.7957,0.6347,0.6492,0.5913,0.7408,0.7161,0.6546,0.6950
933.00,1.3972,1.0500,0.7817,0.6579,0.6883,0.7818,0.7028,0.6518,0.8072,0.8825,0.7587,0.7295,0.7999,0.6409,0.6543,0.5960,0.7465,0.7198,0.6616,0.7004
934.00,1.4007,1.0533,0.7842,0.6629,0.6906,0.7852,0.7052,0.6539,0.8122,0.8863,0.7598,0.7321,0.8031,0.6441,0.6580,0.5976,0.7475,0.7206,0.6654,0.7062
935.00,1.4044,1.0523,0.7882,0.6652,0.6923,0.7838,0.7071,0.6600,0.8132,0.8871,0.7590,0.7342,0.8056,0.6455,0.6603,0.5987,0.7490,0.7219,0.6677,0.7073
936.00,1.4043,1.0543,0.7920,0.6678,0.6951,0.7891,0.7100,0.6629,0.8168,0.8888,0.7593,0.7344,0.8114,0.6475,0.6633,0.6008,0.7522,0.7245,0.6720,0.7121
937.00,1.4076,1.0572,0.7973,0.6713,0.6998,0.7933,0.7138,0.6673,0.8223,0.8947,0.7613,0.7363,0.8148,0.6508,0.6688,0.6058,0.7573,0.7293,0.6723,0.7138
938.00,1.4082,1.0619,0.8020,0.6754,0.7024,0.7979,0.7150,0.6697,0.8272,0.9001,0.7643,0.7376,0.8180,0.6562,0.6713,0.6125,0.7618,0.7351,0.6763,0.7165
939.00,1.4121,1.0655,0.8049,0.6806,0.7059,0.7999,0.7185,0.6752,0.8346,0.9058,0.7670,0.7413,0.8223,0.6625,0.6755,0.6152,0.7666,0.7366,0.6828,0.7211
940.00,1.4122,1.0662,0.8070,0.6823,0.7052,0.7994,0.7179,0.6746,0.8352,0.9038,0.7635,0.7431,0.8223,0.6619,0.6749,0.6161,0.7663,0.7380,0.6848,0.7230
941.00,1.4133,1.0672,0.8109,0.6861,0.7092,0.8032,0.7220,0.6793,0.8417,0.9083,0.7640,0.7443,0.8271,0.6648,0.6810,0.6195,0.7699,0.7391,0.6879,0.7271
942.00,1.4149,1.0676,0.8136,0.6882,0.7114,0.8044,0.7229,0.6830,0.8417,0.9089,0.7617,0.7436,0.8302,0.6649,0.6830,0.6196,0.7708,0.7413,0.6882,0.7281
943.00,1.4162,1.0732,0.8205,0.6909,0.7163,0.8101,0.7288,0.6897,0.8466,0.9164,0.7679,0.7476,0.8362,0.6715,0.6877,0.6246,0.7783,0.7476,0.6929,0.7320
944.00,1.4213,1.0798,0.8275,0.6962,0.7199,0.8171,0.7330,0.6936,0.8539,0.9222,0.7724,0.7514,0.8408,0.6753,0.6936,0.6332,0.7829,0.7540,0.6963,0.7383
945.00,1.4230,1.0840,0.8283,0.7012,0.7224,0.8191,0.7350,0.6979,0.8601,0.9277,0.7714,0.7535,0.8456,0.6820,0.6959,0.6370,0.7880,0.7562,0.7039,0.7409
946.00,1.4264,1.0845,0.8308,0.7039,0.7252,0.8187,0.7359,0.6985,0.8641,0.9282,0.7694,0.7546,0.8467,0.6838,0.6985,0.6371,0.7893,0.7560,0.7065,0.7439
947.00,1.4281,1.0852,0.8331,0.7065,0.7262,0.8205,0.7370,0.7011,0.8681,0.9309,0.7693,0.7577,0.8501,0.6858,0.7030,0.6392,0.7908,0.7577,0.7092,0.7469
948.00,1.4317,1.0893,0.8418,0.7116,0.7306,0.8257,0.7415,0.7087,0.8720,0.9345,0.7715,0.7581,0.8581,0.6899,0.7063,0.6411,0.7958,0.7632,0.7143,0.7523
949.00,1.4337,1.0924,0.8460,0.7146,0.7342,0.8300,0.7447,0.7118,0.8743,0.9395,0.7748,0.7588,0.8597,0.6904,0.7118,0.6466,0.7999,0.7671,0.7150,0.7534
950.00,1.4361,1.0989,0.8505,0.7192,0.7402,0.8356,0.7484,0.7164,0.8837,0.9471,0.7777,0.7639,0.8643,0.6982,0.7153,0.6529,0.8064,0.7733,0.7219,0.7595
951.00,1.4385,1.1034,0.8546,0.7238,0.7415,0.8361,0.7516,0.7192,0.8897,0.9503,0.7777,0.7673,0.8685,0.7043,0.7182,0.6569,0.8101,0.7749,0.7265,0.7627
952.00,1.4436,1.1068,0.8569,0.7298,0.7467,0.8421,0.7531,0.7242,0.8958,0.9548,0.7783,0.7723,0.8734,0.7078,0.7242,0.6600,0.8120,0.7779,0.7326,0.7691
953.00,1.4428,1.1061,0.8603,0.7301,0.7443,0.8403,0.7554,0.7270,0.8969,0.9535,0.7777,0.7721,0.8745,0.7072,0.7245,0.6591,0.8148,0.7780,0.7327,0.7721
954.00,1.4434,1.1073,0.8654,0.7340,0.7492,0.8435,0.7578,0.7292,0.8997,0.9568,0.7769,0.7712,0.8797,0.7083,0.7283,0.6607,0.8169,0.7807,0.7340,0.7712
955.00,1.4455,1.1116,0.8712,0.7371,0.7544,0.8510,0.7631,0.7358,0.9058,0.9634,0.7803,0.7746,0.8840,0.7144,0.7329,0.6683,0.8222,0.7877,0.7387,0.7762
956.00,1.4487,1.1167,0.8732,0.7389,0.7586,0.8529,0.7650,0.7389,0.9104,0.9685,0.7825,0.7767,0.8894,0.7208,0.7360,0.6720,0.8283,0.7912,0.7418,0.7796
957.00,1.4523,1.1236,0.8773,0.7481,0.7628,0.8567,0.7686,0.7452,0.9183,0.9740,0.7862,0.7833,0.8919,0.7247,0.7423,0.6806,0.8332,0.7980,0.7511,0.7863
958.00,1.4553,1.1248,0.8822,0.7506,0.7624,0.8593,0.7690,0.7476,0.9214,0.9769,0.7846,0.7831,0.8955,0.7291,0.7446,0.6796,0.8356,0.7972,0.7528,0.7890
959.00,1.4546,1.1246,0.8825,0.7527,0.7646,0.8588,0.7722,0.7511,0.9229,0.9767,0.7811,0.7841,0.8990,0.7274,0.7481,0.6810,0.8349,0.7975,0.7527,0.7915
960.00,1.4561,1.1266,0.8896,0.7569,0.7689,0.8624,0.7750,0.7548,0.9266,0.9809,0.7819,0.7849,0.9025,0.7297,0.7517,0.6824,0.8383,0.8000,0.7569,0.7940
961.00,1.4591,1.1301,0.8983,0.7614,0.7765,0.8709,0.7797,0.7612,0.9320,0.9868,0.7886,0.7888,0.9104,0.7340,0.7582,0.6882,0.8493,0.8069,0.7614,0.7980
962.00,1.4620,1.1367,0.8995,0.7622,0.7771,0.8724,0.7832,0.7622,0.9400,0.9927,0.7894,0.7894,0.9123,0.7407,0.7586,0.6915,0.8508,0.8109,0.7627,0.7991
963.00,1.4668,1.1420,0.9023,0.7688,0.7800,0.8762,0.7862,0.7676,0.9457,0.9992,0.7912,0.7948,0.9178,0.7470,0.7626,0.6974,0.8557,0.8153,0.7719,0.8060
964.00,1.4677,1.1417,0.9053,0.7725,0.7819,0.8771,0.7862,0.7693,0.9512,0.9994,0.7893,0.7968,0.9191,0.7486,0.7662,0.6984,0.8564,0.8175,0.7756,0.8101
965.00,1.4709,1.1442,0.9094,0.7764,0.7832,0.8809,0.7891,0.7759,0.9542,1.0017,0.7895,0.7986,0.9248,0.7484,0.7701,0.7004,0.8587,0.8180,0.7769,0.8144
966.00,1.4694,1.1430,0.9127,0.7753,0.7878,0.8810,0.7910,0.7753,0.9544,1.0024,0.7878,0.7974,0.9255,0.7494,0.7718,0.7016,0.8586,0.8169,0.7782,0.8134
967.00,1.4733,1.1488,0.9193,0.7835,0.7932,0.8902,0.7965,0.7835,0.9613,1.0108,0.7932,0.8019,0.9322,0.7554,0.7771,0.7102,0.8686,0.8266,0.7835,0.8191
968.00,1.4745,1.1561,0.9220,0.7847,0.7963,0.8926,0.7995,0.7865,0.9664,1.0169,0.7945,0.8028,0.9369,0.7621,0.7799,0.7145,0.8730,0.8323,0.7865,0.8224
969.00,1.4781,1.1610,0.9283,0.7921,0.8002,0.8960,0.8009,0.7928,0.9745,1.0215,0.7969,0.8093,0.9422,0.7671,0.7862,0.7201,0.8761,0.8339,0.7928,0.8292
970.00,1.4801,1.1627,0.9321,0.7985,0.7985,0.8987,0.8052,0.7952,0.9789,1.0224,0.7985,0.8119,0.9455,0.7685,0.7918,0.7216,0.8820,0.8352,0.7985,0.8319
971.00,1.4810,1.1633,0.9318,0.7992,0.8034,0.8980,0.8042,0.8000,0.9817,1.0248,0.7950,0.8127,0.9487,0.7722,0.7933,0.7189,0.8803,0.8372,0.7992,0.8338
972.00,1.4844,1.1662,0.9387,0.8019,0.8087,0.9045,0.8106,0.8037,0.9849,1.0276,0.7951,0.8140,0.9542,0.7746,0.7985,0.7249,0.8840,0.8429,0.8003,0.8395
973.00,1.4867,1.1709,0.9427,0.8044,0.8137,0.9081,0.8137,0.8068,0.9901,1.0350,0.7999,0.8172,0.9589,0.7767,0.8009,0.7307,0.8898,0.8459,0.8033,0.8424
974.00,1.4888,1.1767,0.9489,0.8089,0.8162,0.9139,0.8162,0.8124,0.9980,1.0402,0.8022,0.8197,0.9632,0.7842,0.8054,0.7354,0.8964,0.8542,0.8089,0.8442
975.00,1.4907,1.1804,0.9509,0.8134,0.8200,0.9149,0.8164,0.8164,1.0034,1.0429,0.8023,0.8235,0.9656,0.7911,0.8093,0.7386,0.9008,0.8553,0.8134,0.8488
976.00,1.4906,1.1824,0.9543,0.8181,0.8203,0.9149,0.8181,0.8195,1.0059,1.0461,0.8024,0.8253,0.9709,0.7894,0.8123,0.7406,0.9006,0.8561,0.8181,0.8554
977.00,1.4944,1.1844,0.9579,0.8221,0.8221,0.9179,0.8221,0.8235,1.0101,1.0486,0.8017,0.8271,0.9724,0.7908,0.8185,0.7413,0.9034,0.8562,0.8221,0.8598
978.00,1.4981,1.1856,0.9639,0.8247,0.8278,0.9234,0.8278,0.8278,1.0122,1.0526,0.8026,0.8315,0.9786,0.7979,0.8210,0.7464,0.9118,0.8609,0.8247,0.8615
979.00,1.4966,1.1918,0.9717,0.8304,0.8307,0.9273,0.8270,0.8304,1.0170,1.0577,0.8047,0.8304,0.9832,0.8009,0.8230,0.7488,0.9127,0.8677,0.8304,0.8639
980.00,1.5005,1.1999,0.9747,0.8352,0.8389,0.9332,0.8352,0.8363,1.0276,1.0653,0.8125,0.8363,0.9898,0.8099,0.8288,0.7571,0.9219,0.8741,0.8352,0.8703
981.00,1.5023,1.2023,0.9787,0.8393,0.8410,0.9346,0.8372,0.8410,1.0323,1.0684,0.8122,0.8410,0.9919,0.8143,0.8334,0.7607,0.9231,0.8772,0.8393,0.8734
982.00,1.5072,1.2047,0.9798,0.8432,0.8402,0.9363,0.8394,0.8432,1.0371,1.0720,0.8092,0.8402,0.9945,0.8161,0.8355,0.7588,0.9247,0.8751,0.8432,0.8773
983.00,1.5086,1.2022,0.9861,0.8486,0.8447,0.9390,0.8408,0.8486,1.0372,1.0725,0.8093,0.8447,1.0018,0.8172,0.8408,0.7622,0.9272,0.8761,0.8447,0.8839
984.00,1.5097,1.2087,0.9895,0.8500,0.8509,0.9426,0.8470,0.8540,1.0413,1.0741,0.8102,0.8460,1.0054,0.8181,0.8460,0.7673,0.9307,0.8828,0.8470,0.8828
985.00,1.5105,1.2132,0.9927,0.8512,0.8534,0.9482,0.8493,0.8553,1.0453,1.0817,0.8108,0.8472,1.0089,0.8208,0.8472,0.7704,0.9361,0.8876,0.8512,0.8857
986.00,1.5148,1.2182,0.9995,0.8559,0.8559,0.9515,0.8489,0.8600,1.0557,1.0897,0.8148,0.8518,1.0130,0.8271,0.8518,0.7767,0.9420,0.8928,0.8559,0.8887
987.00,1.5194,1.2237,1.0032,0.8615,0.8576,0.9572,0.8532,0.8656,1.0615,1.0909,0.8160,0.8535,1.0196,0.8362,0.8573,0.7824,0.9450,0.8989,0.8615,0.8986
988.00,1.5170,1.2217,1.0029,0.8643,0.8595,0.9523,0.8552,0.8686,1.0655,1.0951,0.8130,0.8559,1.0198,0.8377,0.8601,0.7793,0.9474,0.8968,0.8679,0.9016
989.00,1.5220,1.2253,1.0100,0.8711,0.8642,0.9585,0.8583,0.8754,1.0683,1.0967,0.8154,0.8626,1.0271,0.8385,0.8669,0.7828,0.9500,0.8985,0.8711,0.9054
990.00,1.5208,1.2276,1.0144,0.8735,0.8692,0.9649,0.8631,0.8779,1.0710,1.0998,0.8169,0.8621,1.0318,0.8377,0.8692,0.7865,0.9562,0.9067,0.8708,0.9083
991.00,1.5269,1.2345,1.0217,0.8765,0.8759,0.9693,0.8677,0.8809,1.0754,1.1064,0.8191,0.8633,1.0394,0.8442,0.8721,0.7919,0.9605,0.9119,0.8759,0.9119
992.00,1.5233,1.2401,1.0243,0.8808,0.8763,0.9749,0.8673,0.8853,1.0831,1.1142,0.8220,0.8670,1.0382,0.8497,0.8763,0.7957,0.9662,0.9164,0.8808,0.9126
993.00,1.5312,1.2439,1.0264,0.8864,0.8804,0.9762,0.8713,0.8896,1.0902,1.1176,0.8212,0.8696,1.0432,0.8576,0.8804,0.8029,0.9717,0.9183,0.8864,0.9215
994.00,1.5329,1.2460,1.0283,0.8918,0.8800,0.9773,0.8707,0.8918,1.0931,1.1184,0.8198,0.8754,1.0447,0.8568,0.8825,0.8012,0.9727,0.9192,0.8893,0.9242
995.00,1.5349,1.2476,1.0336,0.8970,0.8865,0.9781,0.8771,0.9006,1.0959,1.1194,0.8180,0.8781,1.0524,0.8593,0.8876,0.8028,0.9734,0.9205,0.8923,0.9300
996.00,1.5330,1.2456,1.0396,0.8959,0.8863,0.9821,0.8815,0.9007,1.0971,1.1211,0.8192,0.8767,1.0540,0.8576,0.8911,0.8049,0.9773,0.9246,0.8911,0.9294
997.00,1.5348,1.2574,1.0443,0.8983,0.8934,0.9908,0.8837,0.9069,1.1076,1.1319,0.8253,0.8788,1.0626,0.8653,0.8971,0.8118,0.9859,0.9324,0.8983,0.9324
998.00,1.5402,1.2626,1.0475,0.9036,0.8963,0.9953,0.8864,0.9085,1.1141,1.1366,0.8270,0.8815,1.0646,0.8716,0.8986,0.8194,0.9904,0.9359,0.9013,0.9382
999.00,1.5420,1.2686,1.0505,0.9095,0.8994,0.9966,0.8893,0.9145,1.1210,1.1411,0.8254,0.8843,1.0706,0.8777,0.9045,0.8204,0.9951,0.9397,0.9079,0.9447
1000.00,1.5458,1.2696,1.0591,0.9207,0.9010,0.9982,0.8907,0.9210,1.1260,1.1465,0.8290,0.8951,1.0749,0.8805,0.9108,0.8239,0.9982,0.9419,0.9159,0.9517
1001.00,1.5501,1.2693,1.0615,0.9163,0.9059,0.9989,0.8954,0.9215,1.1241,1.1441,0.8268,0.8938,1.0824,0.8798,0.9111,0.8224,0.9945,0.9424,0.9155,0.9520
1002.00,1.5459,1.2689,1.0641,0.9188,0.9082,1.0025,0.8996,0.9262,1.1277,1.1436,0.8254,0.8890,1.0853,0.8817,0.9135,0.8254,1.0004,0.9474,0.9156,0.9506
1003.00,1.5502,1.2816,1.0731,0.9252,0.9144,1.0137,0.9024,0.9327,1.1379,1.1574,0.8335,0.8982,1.0913,0.8874,0.9198,0.8335,1.0116,0.9576,0.9219,0.9576
1004.00,1.5571,1.2879,1.0783,0.9347,0.9190,1.0179,0.9072,0.9402,1.1489,1.1662,0.8366,0.9026,1.0948,0.8962,0.9292,0.8460,1.0179,0.9630,0.9292,0.9630
1005.00,1.5588,1.2960,1.0834,0.9388,0.9268,1.0167,0.9109,0.9393,1.1566,1.1677,0.8377,0.9104,1.1006,0.9048,0.9328,0.8489,1.0223,0.9664,0.9384,0.9724
1006.00,1.5601,1.2923,1.0793,0.9425,0.9214,1.0166,0.9122,0.9464,1.1573,1.1687,0.8342,0.9083,1.1020,0.9026,0.9328,0.8456,1.0205,0.9635,0.9368,0.9749
1007.00,1.5615,1.2916,1.0857,0.9431,0.9257,1.0186,0.9114,0.9463,1.1549,1.1665,0.8328,0.9083,1.1089,0.9025,0.9373,0.8444,1.0218,0.9637,0.9405,0.9753
1008.00,1.5674,1.2950,1.0923,0.9488,0.9311,1.0304,0.9192,0.9548,1.1620,1.1739,0.8363,0.9133,1.1160,0.9074,0.9429,0.8482,1.0272,0.9680,0.9443,0.9798
1009.00,1.5620,1.3027,1.0976,0.9469,0.9348,1.0313,0.9227,0.9589,1.1640,1.1821,0.8383,0.9107,1.1157,0.9107,0.9469,0.8564,1.0373,0.9770,0.9469,0.9830
1010.00,1.5658,1.3088,1.0997,0.9535,0.9445,1.0367,0.9260,0.9582,1.1735,1.1905,0.8461,0.9166,1.1229,0.9213,0.9520,0.8612,1.0429,0.9828,0.9520,0.9890
1011.00,1.5740,1.3171,1.1040,0.9627,0.9439,1.0379,0.9251,0.9656,1.1850,1.1917,0.8437,0.9280,1.1257,0.9251,0.9565,0.8687,1.0442,0.9849,0.9594,0.9970
1012.00,1.5728,1.3153,1.1026,0.9665,0.9429,1.0387,0.9281,0.9728,1.1876,1.1920,0.8407,0.9301,1.1281,0.9237,0.9601,0.8618,1.0451,0.9856,0.9620,1.0004
1013.00,1.5738,1.3129,1.1097,0.9668,0.9467,1.0445,0.9336,0.9793,1.1825,1.1950,0.8423,0.9276,1.1358,0.9271,0.9662,0.8619,1.0450,0.9863,0.9662,0.9994
1014.00,1.5696,1.3118,1.1118,0.9652,0.9519,1.0452,0.9319,0.9786,1.1851,1.1918,0.8386,0.9253,1.1375,0.9253,0.9652,0.8653,1.0462,0.9852,0.9586,0.9986
1015.00,1.5766,1.3276,1.1236,0.9740,0.9604,1.0556,0.9426,0.9850,1.1984,1.2052,0.8474,0.9332,1.1440,0.9358,0.9740,0.8746,1.0624,0.9970,0.9698,1.0080
1016.00,1.5796,1.3339,1.1257,0.9772,0.9591,1.0562,0.9409,0.9841,1.2020,1.2132,0.8480,0.9356,1.1465,0.9425,0.9729,0.8843,1.0674,1.0050,0.9772,1.0076
1017.00,1.5820,1.3342,1.1278,0.9851,0.9639,1.0570,0.9426,0.9862,1.2117,1.2138,0.8506,0.9426,1.1550,0.9497,0.9780,0.8871,1.0712,1.0075,0.9851,1.0194
1018.00,1.5892,1.3361,1.1337,0.9896,0.9612,1.0613,0.9400,0.9968,1.2137,1.2132,0.8450,0.9395,1.1559,0.9462,0.9829,0.8817,1.0691,1.0040,0.9890,1.0257
1019.00,1.5927,1.3362,1.1315,0.9911,0.9689,1.0599,0.9541,0.9985,1.2180,1.2129,0.8433,0.9467,1.1611,0.9467,0.9911,0.8876,1.0724,1.0059,0.9860,1.0258
1020.00,1.5889,1.3362,1.1404,0.9928,0.9742,1.0684,0.9551,1.0004,1.2153,1.2153,0.8458,0.9475,1.1665,0.9475,0.9888,0.8912,1.0759,1.0120,0.9888,1.0230
1021.00,1.5936,1.3510,1.1464,0.9981,0.9827,1.0752,0.9596,1.0118,1.2276,1.2276,0.8516,0.9519,1.1755,0.9578,0.9963,0.9038,1.0829,1.0272,0.9904,1.0290
1022.00,1.5984,1.3543,1.1575,1.0079,0.9843,1.0787,0.9606,1.0158,1.2441,1.2441,0.8661,0.9528,1.1732,0.9685,1.0000,0.9134,1.0945,1.0315,1.0000,1.0315
1023.00,1.6024,1.3609,1.1535,1.0123,0.9845,1.0811,0.9684,1.0167,1.2420,1.2420,0.8557,0.9622,1.1839,0.9702,1.0086,0.9102,1.0910,1.0328,1.0105,1.0427
1024.00,1.6023,1.3554,1.1533,1.0216,0.9842,1.0792,0.9677,1.0171,1.2439,1.2401,0.8487,0.9639,1.1818,0.9722,1.0089,0.9019,1.0919,1.0298,1.0133,1.0463
1025.00,1.6002,1.3536,1.1576,1.0172,0.9893,1.0819,0.9725,1.0288,1.2443,1.2359,0.8521,0.9641,1.1912,0.9667,1.0146,0.9052,1.0903,1.0314,1.0088,1.0482
1026.00,1.6061,1.3639,1.1656,1.0190,1.0011,1.0880,0.9759,1.0283,1.2518,1.2432,0.8551,0.9593,1.2001,0.9752,1.0190,0.9148,1.0966,1.0362,1.0183,1.0456
1027.00,1.6073,1.3721,1.1755,1.0196,1.0020,1.1064,0.9830,1.0359,1.2575,1.2562,0.8684,0.9742,1.2033,0.9843,1.0271,0.9226,1.1152,1.0535,1.0196,1.0610
1028.00,1.6077,1.3822,1.1692,1.0248,1.0034,1.1026,0.9797,1.0339,1.2649,1.2594,0.8625,0.9707,1.2018,0.9888,1.0248,0.9256,1.1150,1.0485,1.0248,1.0553
1029.00,1.6173,1.3808,1.1741,1.0377,1.0043,1.1059,0.9802,1.0412,1.2721,1.2664,0.8658,0.9823,1.2074,0.9951,1.0320,0.9304,1.1187,1.0505,1.0377,1.0689
1030.00,1.6158,1.3775,1.1772,1.0446,1.0067,1.1029,0.9863,1.0446,1.2734,1.2639,0.8567,0.9798,1.2071,0.9893,1.0351,0.9310,1.1124,1.0541,1.0446,1.0730
1031.00,1.6109,1.3777,1.1847,1.0293,1.0091,1.0973,0.9904,1.0397,1.2625,1.2520,0.8544,0.9800,1.2139,0.9897,1.0383,0.9224,1.1070,1.0487,1.0286,1.0584
1032.00,1.6127,1.3769,1.1948,1.0386,1.0118,1.1083,0.9988,1.0585,1.2744,1.2605,0.8626,0.9789,1.2247,0.9919,1.0417,0.9322,1.1213,1.0585,1.0317,1.0715
1033.00,1.6179,1.3946,1.1958,1.0431,1.0227,1.1198,1.0024,1.0580,1.2826,1.2772,0.8700,0.9820,1.2263,1.0024,1.0533,0.9467,1.1347,1.0689,1.0431,1.0784
1034.00,1.6229,1.4120,1.1956,1.0552,1.0264,1.1226,1.0055,1.0656,1.2973,1.2869,0.8780,0.9926,1.2348,1.0135,1.0497,0.9534,1.1410,1.0785,1.0552,1.0864
1035.00,1.6294,1.4044,1.2006,1.0613,1.0185,1.1256,0.9970,1.0720,1.3078,1.2864,0.8684,1.0076,1.2328,1.0184,1.0612,0.9541,1.1470,1.0721,1.0613,1.0934
1036.00,1.6291,1.3988,1.1929,1.0528,1.0174,1.1137,0.9955,1.0613,1.3001,1.2782,0.8614,0.9955,1.2343,1.0065,1.0613,0.9407,1.1356,1.0613,1.0588,1.0917
1037.00,1.6287,1.3975,1.2000,1.0650,1.0251,1.1151,1.0026,1.0701,1.2962,1.2788,0.8563,0.9975,1.2389,1.0087,1.0650,0.9412,1.1325,1.0701,1.0537,1.0875
1038.00,1.6260,1.4027,1.2141,1.0674,1.0327,1.1252,1.0175,1.0790,1.2987,1.2871,0.8672,0.9980,1.2524,1.0096,1.0674,0.9481,1.1447,1.0869,1.0558,1.0905
1039.00,1.6309,1.4160,1.2150,1.0605,1.0467,1.1417,1.0239,1.0833,1.3091,1.2972,0.8803,1.0001,1.2507,1.0229,1.0714,0.9635,1.1546,1.0952,1.0595,1.0952
