USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
908.00,4.8476,3.8120,3.8036,3.6219,5.2889,3.5545,4.2916,3.5672,3.5581,3.8388,3.5687,4.0804,3.0744,4.6033,3.4254,2.8442,5.2026,3.3785,3.5644,4.3253
909.00,4.8547,3.8176,3.8092,3.6252,5.2949,3.5615,4.2981,3.5722,3.5657,3.8452,3.5723,4.0865,3.0791,4.6132,3.4284,2.8485,5.2101,3.3839,3.5681,4.3339
910.00,4.8679,3.8216,3.8127,3.6322,5.3016,3.5663,4.3063,3.5815,3.5769,3.8510,3.5804,4.0932,3.0862,4.6233,3.4365,2.8536,5.2161,3.3918,3.5765,4.3424
911.00,4.8775,3.8270,3.8181,3.6385,5.3098,3.5739,4.3140,3.5902,3.5846,3.8565,3.5846,4.0972,3.0933,4.6326,3.4427,2.8560,5.2221,3.3978,3.5808,4.3495
912.00,4.8883,3.8291,3.8254,3.6421,5.3164,3.5811,4.3229,3.5975,3.5946,3.8627,3.5932,4.1036,3.0979,4.6405,3.4491,2.8592,5.2296,3.4026,3.5867,4.3559
913.00,4.8991,3.8340,3.8318,3.6479,5.3232,3.5874,4.3290,3.6047,3.6044,3.8685,3.6003,4.1105,3.1053,4.6504,3.4575,2.8673,5.2367,3.4099,3.5957,4.3633
914.00,4.9112,3.8400,3.8402,3.6556,5.3323,3.5947,4.3398,3.6145,3.6123,3.8793,3.6078,4.1203,3.1086,4.6616,3.4667,2.8716,5.2476,3.4187,3.6036,4.3745
915.00,4.9215,3.8445,3.8459,3.6609,5.3389,3.6005,4.3462,3.6223,3.6201,3.8852,3.6129,4.1263,3.1169,4.6725,3.4730,2.8773,5.2544,3.4242,3.6107,4.3819
916.00,4.9324,3.8510,3.8498,3.6653,5.3450,3.6073,4.3514,3.6292,3.6295,3.8893,3.6182,4.1331,3.1222,4.6808,3.4789,2.8804,5.2603,3.4316,3.6160,4.3888
917.00,4.9408,3.8540,3.8552,3.6697,5.3521,3.6123,4.3606,3.6361,3.6400,3.8950,3.6233,4.1367,3.1280,4.6885,3.4841,2.8828,5.2677,3.4373,3.6211,4.3947
918.00,4.9478,3.8551,3.8596,3.6753,5.3564,3.6198,4.3660,3.6442,3.6464,3.8974,3.6287,4.1395,3.1334,4.6946,3.4889,2.8870,5.2676,3.4399,3.6243,4.3993
919.00,4.9562,3.8568,3.8647,3.6765,5.3609,3.6235,4.3727,3.6503,3.6508,3.9043,3.6335,4.1455,3.1366,4.7016,3.4984,2.8915,5.2766,3.4448,3.6324,4.4068
920.00,4.9710,3.8627,3.8739,3.6839,5.3713,3.6322,4.3820,3.6592,3.6625,3.9132,3.6446,4.1560,3.1432,4.7137,3.5074,2.8981,5.2881,3.4534,3.6412,4.4180
921.00,4.9865,3.8735,3.8832,3.6930,5.3825,3.6425,4.3949,3.6697,3.6742,3.9240,3.6523,4.1685,3.1512,4.7294,3.5164,2.9060,5.3003,3.4653,3.6516,4.4295
922.00,5.0013,3.8834,3.8926,3.7031,5.3961,3.6529,4.4060,3.6803,3.6891,3.9336,3.6642,4.1800,3.1601,4.7457,3.5273,2.9115,5.3118,3.4750,3.6599,4.4402
923.00,5.0097,3.8860,3.8952,3.7075,5.4039,3.6616,4.4136,3.6891,3.6983,3.9388,3.6685,4.1838,3.1661,4.7551,3.5312,2.9164,5.3186,3.4827,3.6658,4.4496
924.00,5.0230,3.8938,3.9040,3.7160,5.4161,3.6707,4.4259,3.7003,3.7095,3.9479,3.6786,4.1908,3.1738,4.7658,3.5433,2.9235,5.3283,3.4906,3.6740,4.4573
925.00,5.0414,3.9023,3.9168,3.7248,5.4297,3.6822,4.4405,3.7132,3.7225,3.9595,3.6929,4.2026,3.1835,4.7797,3.5567,2.9331,5.3429,3.4995,3.6868,4.4707
926.00,5.0525,3.9096,3.9260,3.7321,5.4403,3.6900,4.4516,3.7204,3.7338,3.9680,3.7037,4.2133,3.1898,4.7926,3.5639,2.9419,5.3519,3.5095,3.6967,4.4819
927.00,5.0538,3.9081,3.9268,3.7298,5.4423,3.6946,4.4539,3.7251,3.7347,3.9711,3.7042,4.2148,3.1910,4.7962,3.5660,2.9405,5.3533,3.5125,3.6974,4.4843
928.00,5.0629,3.9142,3.9330,3.7344,5.4475,3.6991,4.4611,3.7305,3.7430,3.9754,3.7101,4.2194,3.1953,4.8056,3.5720,2.9451,5.3580,3.5218,3.7046,4.4917
929.00,5.0707,3.9159,3.9335,3.7397,5.4515,3.7042,4.4660,3.7373,3.7515,3.9761,3.7150,4.2211,3.2004,4.8091,3.5764,2.9445,5.3603,3.5243,3.7052,4.4967
930.00,5.0801,3.9177,3.9362,3.7417,5.4550,3.7097,4.4732,3.7430,3.7573,3.9809,3.7198,4.2226,3.2037,4.8143,3.5813,2.9482,5.3623,3.5271,3.7116,4.5003
931.00,5.0900,3.9192,3.9455,3.7444,5.4610,3.7134,4.4795,3.7493,3.7636,3.9862,3.7276,4.2281,3.2082,4.8219,3.5888,2.9544,5.3724,3.5337,3.7181,4.5082
932.00,5.1021,3.9242,3.9502,3.7476,5.4656,3.7211,4.4873,3.7585,3.7705,3.9917,3.7313,4.2353,3.2159,4.8321,3.5945,2.9585,5.3782,3.5372,3.7265,4.5150
933.00,5.1117,3.9306,3.9549,3.7533,5.4723,3.7243,4.4938,3.7656,3.7800,3.9986,3.7376,4.2426,3.2205,4.8409,3.6016,2.9632,5.3837,3.5458,3.7327,4.5254
934.00,5.1240,3.9368,3.9613,3.7607,5.4784,3.7324,4.5009,3.7740,3.7911,4.0053,3.7436,4.2517,3.2260,4.8525,3.6083,2.9684,5.3903,3.5538,3.7387,4.5327
935.00,5.1323,3.9377,3.9646,3.7649,5.4870,3.7378,4.5065,3.7820,3.7993,4.0089,3.7477,4.2554,3.2326,4.8589,3.6122,2.9670,5.3961,3.5580,3.7451,4.5385
936.00,5.1456,3.9424,3.9722,3.7707,5.4948,3.7442,4.5175,3.7909,3.8083,4.0169,3.7541,4.2622,3.2398,4.8676,3.6221,2.9766,5.4034,3.5650,3.7537,4.5469
937.00,5.1565,3.9484,3.9793,3.7754,5.5009,3.7529,4.5232,3.7979,3.8164,4.0243,3.7619,4.2693,3.2431,4.8756,3.6289,2.9811,5.4109,3.5705,3.7604,4.5527
938.00,5.1624,3.9472,3.9830,3.7778,5.5012,3.7552,4.5270,3.8036,3.8221,4.0283,3.7643,4.2731,3.2454,4.8815,3.6335,2.9849,5.4154,3.5748,3.7643,4.5613
939.00,5.1714,3.9538,3.9874,3.7821,5.5061,3.7593,4.5295,3.8099,3.8276,4.0351,3.7694,4.2783,3.2504,4.8906,3.6379,2.9873,5.4204,3.5818,3.7716,4.5671
940.00,5.1733,3.9541,3.9874,3.7814,5.5065,3.7611,4.5322,3.8145,3.8328,4.0332,3.7712,4.2799,3.2524,4.8911,3.6391,2.9876,5.4200,3.5828,3.7712,4.5676
941.00,5.1781,3.9537,3.9896,3.7845,5.5097,3.7648,4.5373,3.8195,3.8417,4.0357,3.7743,4.2810,3.2573,4.8979,3.6444,2.9907,5.4217,3.5854,3.7743,4.5706
942.00,5.1890,3.9555,3.9931,3.7879,5.5139,3.7713,4.5433,3.8267,3.8473,4.0410,3.7790,4.2850,3.2613,4.9034,3.6499,2.9913,5.4263,3.5891,3.7790,4.5754
943.00,5.2025,3.9634,4.0025,3.7947,5.5234,3.7811,4.5533,3.8358,3.8587,4.0520,3.7889,4.2948,3.2700,4.9153,3.6607,3.0005,5.4395,3.5982,3.7889,4.5866
944.00,5.2176,3.9723,4.0143,3.8041,5.5355,3.7884,4.5661,3.8462,3.8725,4.0616,3.7989,4.3060,3.2787,4.9312,3.6702,3.0081,5.4514,3.6072,3.8015,4.6028
945.00,5.2270,3.9776,4.0173,3.8087,5.5429,3.7975,4.5748,3.8537,3.8809,4.0676,3.8034,4.3139,3.2849,4.9410,3.6783,3.0142,5.4588,3.6180,3.8081,4.6099
946.00,5.2384,3.9842,4.0242,3.8159,5.5496,3.8038,4.5812,3.8613,3.8920,4.0737,3.8093,4.3209,3.2910,4.9512,3.6836,3.0172,5.4668,3.6249,3.8132,4.6186
947.00,5.2479,3.9891,4.0295,3.8194,5.5584,3.8106,4.5879,3.8709,3.9033,4.0761,3.8171,4.3258,3.2972,4.9596,3.6913,3.0205,5.4749,3.6301,3.8205,4.6256
948.00,5.2623,3.9914,4.0372,3.8279,5.5670,3.8197,4.5994,3.8822,3.9123,4.0859,3.8253,4.3334,3.3062,4.9691,3.7002,3.0265,5.4803,3.6352,3.8281,4.6323
949.00,5.2727,3.9991,4.0439,3.8303,5.5748,3.8276,4.6070,3.8878,3.9207,4.0954,3.8330,4.3391,3.3083,4.9770,3.7076,3.0318,5.4881,3.6441,3.8358,4.6430
950.00,5.2853,4.0026,4.0512,3.8371,5.5795,3.8343,4.6131,3.8961,3.9292,4.1020,3.8398,4.3465,3.3166,4.9884,3.7156,3.0390,5.4978,3.6505,3.8437,4.6528
951.00,5.2956,4.0102,4.0575,3.8432,5.5889,3.8404,4.6226,3.9044,3.9396,4.1087,3.8460,4.3554,3.3233,4.9994,3.7207,3.0432,5.5064,3.6584,3.8515,4.6626
952.00,5.3040,4.0172,4.0625,3.8488,5.5964,3.8460,4.6299,3.9130,3.9494,4.1155,3.8516,4.3629,3.3291,5.0089,3.7277,3.0480,5.5121,3.6683,3.8572,4.6692
953.00,5.3109,4.0174,4.0632,3.8532,5.6019,3.8509,4.6345,3.9188,3.9556,4.1190,3.8565,4.3653,3.3328,5.0162,3.7320,3.0500,5.5168,3.6697,3.8619,4.6713
954.00,5.3215,4.0191,4.0714,3.8552,5.6082,3.8581,4.6426,3.9266,3.9638,4.1209,3.8638,4.3684,3.3372,5.0207,3.7381,3.0545,5.5205,3.6753,3.8676,4.6789
955.00,5.3317,4.0229,4.0777,3.8601,5.6137,3.8629,4.6506,3.9336,3.9711,4.1295,3.8703,4.3757,3.3431,5.0295,3.7467,3.0596,5.5289,3.6802,3.8760,4.6868
956.00,5.3426,4.0283,4.0835,3.8649,5.6200,3.8700,4.6567,3.9427,3.9827,4.1381,3.8765,4.3829,3.3469,5.0426,3.7544,3.0643,5.5380,3.6869,3.8846,4.6967
957.00,5.3541,4.0398,4.0926,3.8726,5.6328,3.8785,4.6676,3.9518,3.9929,4.1454,3.8872,4.3948,3.3562,5.0549,3.7611,3.0716,5.5478,3.6995,3.8931,4.7087
958.00,5.3576,4.0391,4.0931,3.8742,5.6327,3.8808,4.6698,3.9548,3.9991,4.1463,3.8867,4.3941,3.3587,5.0581,3.7625,3.0711,5.5484,3.7004,3.8927,4.7105
959.00,5.3672,4.0412,4.0965,3.8784,5.6421,3.8887,4.6788,3.9634,4.0068,4.1503,3.8933,4.3981,3.3661,5.0626,3.7679,3.0735,5.5525,3.7052,3.8978,4.7162
960.00,5.3795,4.0457,4.1021,3.8808,5.6496,3.8950,4.6880,3.9725,4.0147,4.1543,3.9001,4.4025,3.3694,5.0719,3.7777,3.0781,5.5592,3.7101,3.9052,4.7221
961.00,5.3918,4.0516,4.1123,3.8870,5.6571,3.9022,4.6945,3.9814,4.0240,4.1669,3.9112,4.4109,3.3781,5.0841,3.7865,3.0858,5.5686,3.7165,3.9144,4.7337
962.00,5.3950,4.0560,4.1118,3.8900,5.6614,3.9085,4.7004,3.9853,4.0288,4.1697,3.9141,4.4182,3.3803,5.0882,3.7922,3.0889,5.5759,3.7215,3.9208,4.7404
963.00,5.4095,4.0644,4.1234,3.8980,5.6721,3.9166,4.7090,3.9942,4.0420,4.1793,3.9197,4.4277,3.3869,5.1033,3.8017,3.0950,5.5871,3.7315,3.9278,4.7506
964.00,5.4144,4.0658,4.1234,3.9016,5.6739,3.9204,4.7129,3.9988,4.0489,4.1799,3.9216,4.4287,3.3913,5.1091,3.8024,3.0966,5.5880,3.7354,3.9298,4.7548
965.00,5.4267,4.0680,4.1277,3.9060,5.6783,3.9277,4.7204,4.0096,4.0576,4.1820,3.9304,4.4322,3.3957,5.1141,3.8074,3.0979,5.5928,3.7409,3.9345,4.7616
966.00,5.4349,4.0712,4.1326,3.9108,5.6876,3.9340,4.7306,4.0141,4.0650,4.1899,3.9401,4.4362,3.4024,5.1245,3.8155,3.1022,5.6011,3.7448,3.9436,4.7693
967.00,5.4414,4.0738,4.1396,3.9099,5.6905,3.9402,4.7345,4.0210,4.0706,4.1966,3.9435,4.4413,3.4046,5.1311,3.8216,3.1115,5.6043,3.7483,3.9499,4.7765
968.00,5.4570,4.0836,4.1458,3.9183,5.7006,3.9463,4.7440,4.0298,4.0821,4.2061,3.9495,4.4532,3.4102,5.1448,3.8303,3.1158,5.6173,3.7583,3.9596,4.7883
969.00,5.4602,4.0863,4.1491,3.9204,5.7046,3.9476,4.7477,4.0335,4.0889,4.2085,3.9534,4.4570,3.4142,5.1515,3.8345,3.1169,5.6195,3.7644,3.9641,4.7914
970.00,5.4692,4.0927,4.1528,3.9290,5.7131,3.9558,4.7542,4.0459,4.0994,4.2129,3.9624,4.4602,3.4212,5.1585,3.8421,3.1205,5.6262,3.7720,3.9658,4.8010
971.00,5.4745,4.0907,4.1549,3.9293,5.7187,3.9631,4.7589,4.0502,4.1050,4.2132,3.9639,4.4616,3.4258,5.1636,3.8423,3.1225,5.6275,3.7731,3.9691,4.8021
972.00,5.4891,4.0973,4.1638,3.9366,5.7268,3.9708,4.7692,4.0578,4.1160,4.2238,3.9742,4.4700,3.4303,5.1729,3.8543,3.1292,5.6361,3.7791,3.9774,4.8103
973.00,5.4981,4.0989,4.1705,3.9364,5.7294,3.9734,4.7743,4.0657,4.1221,4.2293,3.9793,4.4759,3.4329,5.1789,3.8593,3.1345,5.6444,3.7832,3.9862,4.8158
974.00,5.5098,4.1053,4.1756,3.9408,5.7376,3.9825,4.7814,4.0705,4.1266,4.2351,3.9863,4.4869,3.4429,5.1943,3.8670,3.1419,5.6536,3.7900,3.9933,4.8267
975.00,5.5096,4.1098,4.1765,3.9476,5.7391,3.9830,4.7877,4.0750,4.1346,4.2337,3.9860,4.4880,3.4456,5.1988,3.8697,3.1418,5.6542,3.7954,3.9966,4.8313
976.00,5.5189,4.1142,4.1788,3.9529,5.7469,3.9902,4.7918,4.0834,4.1421,4.2397,3.9916,4.4914,3.4503,5.2070,3.8755,3.1442,5.6609,3.8002,4.0009,4.8392
977.00,5.5306,4.1188,4.1864,3.9576,5.7571,3.9976,4.8029,4.0920,4.1537,4.2481,4.0012,4.4942,3.4573,5.2146,3.8814,3.1473,5.6677,3.8074,4.0062,4.8465
978.00,5.5406,4.1203,4.1901,3.9616,5.7623,4.0052,4.8084,4.1008,4.1602,4.2527,4.0058,4.5021,3.4611,5.2176,3.8876,3.1517,5.6704,3.8109,4.0126,4.8525
979.00,5.5503,4.1211,4.1956,3.9646,5.7661,4.0127,4.8137,4.1062,4.1661,4.2589,4.0164,4.5082,3.4623,5.2268,3.8975,3.1606,5.6807,3.8159,4.0205,4.8618
980.00,5.5594,4.1305,4.2048,3.9709,5.7732,4.0161,4.8237,4.1142,4.1772,4.2689,4.0199,4.5167,3.4715,5.2399,3.9030,3.1659,5.6902,3.8249,4.0286,4.8713
981.00,5.5678,4.1382,4.2087,3.9758,5.7799,4.0217,4.8262,4.1190,4.1823,4.2717,4.0234,4.5223,3.4748,5.2487,3.9069,3.1671,5.6958,3.8304,4.0349,4.8798
982.00,5.5769,4.1404,4.2102,3.9805,5.7872,4.0300,4.8345,4.1300,4.1929,4.2752,4.0300,4.5251,3.4815,5.2580,3.9137,3.1713,5.7019,3.8361,4.0357,4.8858
983.00,5.5787,4.1408,4.2115,3.9836,5.7908,4.0308,4.8401,4.1330,4.1997,4.2783,4.0347,4.5258,3.4847,5.2605,3.9169,3.1704,5.7044,3.8383,4.0387,4.8873
984.00,5.5930,4.1422,4.2210,3.9859,5.7984,4.0426,4.8497,4.1413,4.2060,4.2857,4.0426,4.5318,3.4896,5.2663,3.9240,3.1757,5.7117,3.8443,4.0466,4.8966
985.00,5.6035,4.1477,4.2264,3.9898,5.8019,4.0485,4.8555,4.1474,4.2143,4.2933,4.0466,4.5399,3.4943,5.2757,3.9332,3.1809,5.7189,3.8504,4.0545,4.9038
986.00,5.6120,4.1562,4.2326,3.9946,5.8118,4.0549,4.8616,4.1546,4.2231,4.2982,4.0508,4.5485,3.4998,5.2895,3.9400,3.1867,5.7297,3.8567,4.0631,4.9149
987.00,5.6203,4.1595,4.2382,4.0008,5.8165,4.0555,4.8632,4.1592,4.2299,4.3009,4.0590,4.5508,3.5054,5.2958,3.9428,3.1892,5.7333,3.8635,4.0676,4.9211
988.00,5.6195,4.1609,4.2326,4.0012,5.8165,4.0610,4.8691,4.1622,4.2333,4.3001,4.0603,4.5520,3.5053,5.2982,3.9428,3.1882,5.7286,3.8662,4.0645,4.9198
989.00,5.6350,4.1654,4.2400,4.0085,5.8279,4.0711,4.8796,4.1757,4.2442,4.3069,4.0685,4.5555,3.5172,5.3066,3.9527,3.1931,5.7405,3.8696,4.0744,4.9294
990.00,5.6446,4.1663,4.2473,4.0097,5.8323,4.0733,4.8859,4.1821,4.2517,4.3099,4.0760,4.5596,3.5191,5.3139,3.9585,3.2008,5.7436,3.8742,4.0820,4.9337
991.00,5.6545,4.1711,4.2588,4.0157,5.8401,4.0820,4.8929,4.1888,4.2595,4.3245,4.0827,4.5689,3.5244,5.3261,3.9708,3.2062,5.7555,3.8831,4.0909,4.9453
992.00,5.6686,4.1819,4.2670,4.0246,5.8525,4.0920,4.9050,4.1958,4.2715,4.3344,4.0920,4.5817,3.5266,5.3411,3.9796,3.2161,5.7720,3.8904,4.1010,4.9593
993.00,5.6700,4.1844,4.2651,4.0248,5.8510,4.0932,4.9053,4.2013,4.2711,4.3321,4.0932,4.5829,3.5337,5.3462,3.9806,3.2145,5.7735,3.8971,4.1009,4.9646
994.00,5.6781,4.1889,4.2677,4.0293,5.8588,4.0988,4.9093,4.2054,4.2795,4.3326,4.0963,4.5849,3.5385,5.3491,3.9851,3.2142,5.7750,3.8995,4.1034,4.9670
995.00,5.6865,4.1904,4.2704,4.0339,5.8666,4.1045,4.9204,4.2165,4.2882,4.3364,4.1034,4.5907,3.5430,5.3558,3.9904,3.2206,5.7771,3.9020,4.1092,4.9732
996.00,5.7010,4.1967,4.2781,4.0386,5.8734,4.1105,4.9297,4.2206,4.2973,4.3452,4.1105,4.5943,3.5499,5.3656,4.0003,3.2290,5.7872,3.9092,4.1153,4.9776
997.00,5.7087,4.1982,4.2858,4.0387,5.8779,4.1154,4.9347,4.2274,4.3053,4.3540,4.1166,4.6022,3.5482,5.3739,4.0046,3.2329,5.7952,3.9121,4.1252,4.9894
998.00,5.7176,4.2044,4.2912,4.0460,5.8859,4.1203,4.9374,4.2341,4.3110,4.3605,4.1229,4.6107,3.5533,5.3855,4.0114,3.2365,5.8017,3.9196,4.1279,4.9991
999.00,5.7234,4.2116,4.2937,4.0539,5.8946,4.1295,4.9448,4.2453,4.3173,4.3642,4.1260,4.6125,3.5624,5.3945,4.0187,3.2401,5.8090,3.9281,4.1345,5.0103
1000.00,5.7237,4.2086,4.2904,4.0548,5.8929,4.1315,4.9455,4.2444,4.3207,4.3620,4.1311,4.6126,3.5633,5.3960,4.0142,3.2407,5.8059,3.9269,4.1366,5.0073
1001.00,5.7412,4.2155,4.2990,4.0591,5.9073,4.1425,4.9649,4.2573,4.3391,4.3712,4.1381,4.6215,3.5749,5.4074,4.0286,3.2471,5.8186,3.9347,4.1425,5.0163
1002.00,5.7475,4.2154,4.3044,4.0604,5.9099,4.1432,4.9666,4.2620,4.3362,4.3734,4.1432,4.6239,3.5724,5.4101,4.0339,3.2497,5.8218,3.9364,4.1453,5.0164
1003.00,5.7603,4.2208,4.3180,4.0697,5.9156,4.1507,4.9754,4.2715,4.3471,4.3849,4.1540,4.6332,3.5763,5.4202,4.0427,3.2611,5.8359,3.9434,4.1561,5.0327
1004.00,5.7686,4.2272,4.3214,4.0687,5.9224,4.1604,4.9768,4.2720,4.3535,4.3920,4.1613,4.6400,3.5828,5.4319,4.0459,3.2642,5.8409,3.9563,4.1659,5.0418
1005.00,5.7767,4.2407,4.3242,4.0733,5.9286,4.1675,4.9842,4.2803,4.3586,4.3917,4.1624,4.6430,3.5927,5.4420,4.0557,3.2683,5.8443,3.9614,4.1680,5.0509
1006.00,5.7785,4.2416,4.3231,4.0798,5.9385,4.1671,4.9921,4.2889,4.3687,4.3955,4.1653,4.6462,3.5972,5.4462,4.0531,3.2667,5.8473,3.9641,4.1693,5.0530
1007.00,5.7902,4.2403,4.3274,4.0835,5.9412,4.1764,4.9980,4.2957,4.3739,4.3971,4.1738,4.6496,3.5987,5.4506,4.0603,3.2681,5.8483,3.9615,4.1738,5.0530
1008.00,5.8032,4.2431,4.3365,4.0878,5.9526,4.1871,5.0129,4.3069,4.3793,4.4075,4.1871,4.6576,3.6054,5.4598,4.0732,3.2783,5.8579,3.9680,4.1871,5.0662
1009.00,5.8078,4.2458,4.3422,4.0890,5.9465,4.1854,5.0117,4.3061,4.3845,4.4146,4.1854,4.6619,3.6065,5.4640,4.0769,3.2808,5.8681,3.9744,4.1915,5.0720
1010.00,5.8192,4.2563,4.3486,4.0963,5.9654,4.1948,5.0209,4.3164,4.3978,4.4257,4.1948,4.6670,3.6132,5.4823,4.0840,3.2872,5.8807,3.9856,4.1995,5.0900
1011.00,5.8227,4.2612,4.3523,4.1011,5.9668,4.1985,5.0229,4.3176,4.4053,4.4241,4.1985,4.6719,3.6186,5.4871,4.0886,3.2893,5.8796,3.9883,4.1985,5.0923
1012.00,5.8253,4.2609,4.3503,4.1012,5.9678,4.2014,5.0249,4.3228,4.4078,4.4225,4.1970,4.6716,3.6182,5.4868,4.0884,3.2905,5.8720,3.9906,4.1970,5.0844
1013.00,5.8376,4.2643,4.3556,4.1073,5.9811,4.2117,5.0344,4.3296,4.4204,4.4274,4.2051,4.6757,3.6242,5.4980,4.0943,3.2976,5.8893,3.9964,4.2051,5.0991
1014.00,5.8519,4.2623,4.3623,4.1091,5.9898,4.2157,5.0466,4.3367,4.4223,4.4412,4.2157,4.6811,3.6303,5.5054,4.1034,3.2925,5.8976,3.9968,4.2101,5.1010
1015.00,5.8658,4.2741,4.3735,4.1177,5.9950,4.2239,5.0551,4.3505,4.4347,4.4483,4.2265,4.6931,3.6349,5.5175,4.1151,3.3069,5.9093,4.0089,4.2265,5.1189
1016.00,5.8686,4.2821,4.3750,4.1224,5.9962,4.2265,5.0580,4.3515,4.4375,4.4514,4.2292,4.7013,3.6338,5.5300,4.1155,3.3118,5.9129,4.0156,4.2292,5.1231
1017.00,5.8688,4.2858,4.3718,4.1229,6.0022,4.2291,5.0596,4.3565,4.4415,4.4497,4.2291,4.6986,3.6393,5.5290,4.1218,3.3137,5.9113,4.0227,4.2291,5.1293
1018.00,5.8724,4.2893,4.3766,4.1313,6.0087,4.2398,5.0636,4.3627,4.4561,4.4489,4.2392,4.7081,3.6479,5.5392,4.1241,3.3153,5.9152,4.0228,4.2325,5.1348
1019.00,5.8891,4.2868,4.3829,4.1367,6.0170,4.2498,5.0805,4.3755,4.4619,4.4568,4.2447,4.7058,3.6585,5.5440,4.1315,3.3230,5.9261,4.0281,4.2402,5.1374
1020.00,5.8990,4.2909,4.3931,4.1364,6.0268,4.2532,5.0874,4.3815,4.4646,4.4687,4.2532,4.7138,3.6571,5.5516,4.1404,3.3288,5.9327,4.0266,4.2462,5.1443
1021.00,5.9058,4.2950,4.3970,4.1408,6.0232,4.2564,5.0927,4.3875,4.4664,4.4800,4.2564,4.7208,3.6551,5.5570,4.1485,3.3354,5.9366,4.0311,4.2564,5.1603
1022.00,5.9134,4.2993,4.4016,4.1418,6.0315,4.2599,5.0945,4.3937,4.4725,4.4804,4.2599,4.7245,3.6693,5.5748,4.1496,3.3386,5.9528,4.0394,4.2599,5.1654
1023.00,5.9142,4.3056,4.4004,4.1509,6.0368,4.2654,5.0970,4.3923,4.4809,4.4790,4.2636,4.7348,3.6716,5.5780,4.1509,3.3354,5.9464,4.0481,4.2636,5.1676
1024.00,5.9192,4.3131,4.3998,4.1484,6.0434,4.2719,5.1034,4.3992,4.4860,4.4777,4.2637,4.7292,3.6747,5.5778,4.1522,3.3333,5.9446,4.0496,4.2637,5.1655
1025.00,5.9218,4.3016,4.3973,4.1450,6.0454,4.2712,5.1091,4.4000,4.4899,4.4815,4.2686,4.7222,3.6714,5.5743,4.1592,3.3297,5.9444,4.0441,4.2628,5.1622
1026.00,5.9415,4.3174,4.4209,4.1543,6.0629,4.2916,5.1215,4.4130,4.4999,4.4992,4.2836,4.7407,3.6872,5.5958,4.1715,3.3502,5.9673,4.0587,4.2829,5.1812
1027.00,5.9562,4.3149,4.4207,4.1563,6.0632,4.2885,5.1305,4.4193,4.5075,4.5061,4.2960,4.7454,3.6817,5.6050,4.1814,3.3570,5.9751,4.0682,4.2885,5.1935
1028.00,5.9515,4.3201,4.4249,4.1578,6.0653,4.2931,5.1251,4.4159,4.5061,4.5005,4.2931,4.7497,3.6866,5.6031,4.1792,3.3584,5.9751,4.0676,4.2896,5.2007
1029.00,5.9556,4.3311,4.4270,4.1649,6.0720,4.2978,5.1323,4.4235,4.5158,4.5045,4.2978,4.7538,3.6941,5.6160,4.1870,3.3581,5.9797,4.0783,4.2886,5.2041
1030.00,5.9647,4.3330,4.4277,4.1785,6.0798,4.3110,5.1393,4.4356,4.5223,4.5034,4.3031,4.7591,3.7035,5.6238,4.1894,3.3626,5.9851,4.0853,4.2936,5.2056
1031.00,5.9687,4.3287,4.4349,4.1725,6.0846,4.3183,5.1532,4.4356,4.5321,4.5126,4.3093,4.7548,3.6978,5.6279,4.1927,3.3585,5.9875,4.0761,4.2898,5.2108
1032.00,5.9861,4.3406,4.4401,4.1714,6.0926,4.3207,5.1634,4.4500,4.5396,4.5197,4.3207,4.7585,3.7038,5.6310,4.2043,3.3746,5.9961,4.0849,4.3068,5.2131
1033.00,5.9870,4.3338,4.4410,4.1716,6.0942,4.3189,5.1631,4.4458,4.5374,4.5279,4.3189,4.7668,3.6986,5.6416,4.2069,3.3776,6.0026,4.0902,4.3189,5.2194
1034.00,5.9889,4.3427,4.4573,4.1784,6.0876,4.3243,5.1630,4.4494,4.5432,4.5352,4.3243,4.7829,3.7069,5.6529,4.2096,3.3813,6.0097,4.0950,4.3163,5.2335
1035.00,6.0032,4.3524,4.4489,4.1915,6.1104,4.3309,5.1671,4.4702,4.5560,4.5453,4.3309,4.7812,3.7198,5.6709,4.2237,3.3769,6.0140,4.1058,4.3202,5.2422
1036.00,5.9935,4.3365,4.4437,4.1829,6.1032,4.3255,5.1650,4.4571,4.5533,4.5204,4.3255,4.7702,3.7138,5.6475,4.2049,3.3654,5.9960,4.0952,4.3121,5.2283
1037.00,5.9982,4.3378,4.4442,4.1853,6.1056,4.3368,5.1706,4.4616,4.5567,4.5230,4.3316,4.7654,3.7178,5.6555,4.2130,3.3741,5.9992,4.0953,4.3143,5.2268
1038.00,6.0142,4.3383,4.4618,4.1879,6.1182,4.3498,5.1860,4.4734,4.5616,4.5428,4.3383,4.7776,3.7218,5.6637,4.2306,3.3829,6.0105,4.0954,4.3267,5.2438
1039.00,6.0236,4.3560,4.4758,4.1907,6.1196,4.3570,5.1908,4.4768,4.5709,4.5481,4.3560,4.7967,3.7262,5.6780,4.2382,3.3925,6.0345,4.1065,4.3442,5.2611
